Pressione, Pressione, Can A ( kPa )
000000	4,3945
000000	4,8827
000000	4,8827
000000	4,8827
000000	4,8827
000000	4,8827
000000	4,3945
000000	4,8827
000000	4,3945
000000	4,8827
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,8827
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,8827
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,8827
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,8827
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,8827
000000	4,8827
000000	4,3945
000000	4,3945
000000	4,8827
000000	4,3945
000000	4,8827
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,8827
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,8827
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,8827
000000	4,3945
000000	4,3945
000000	4,8827
000000	4,3945
000000	4,3945
000000	4,8827
000000	4,3945
000000	4,3945
000000	4,8827
000000	4,8827
000000	4,3945
000000	4,3945
000000	4,8827
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,8827
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,8827
000000	4,3945
000000	4,8827
000000	4,3945
000000	4,3945
000000	4,8827
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	3,9062
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,8827
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,8827
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	3,9062
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	3,9062
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	3,9062
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	3,9062
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	3,9062
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	3,9062
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	3,9062
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	3,9062
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	3,9062
000000	4,3945
000000	4,3945
000000	4,3945
000000	3,9062
000000	4,3945
000000	3,9062
000000	4,3945
000000	4,3945
000000	3,9062
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
000000	4,3945
-6,25000E-5	4,3945
-6,25000E-5	4,3945
-6,25000E-5	3,9062
-6,25000E-5	4,3945
-6,25000E-5	4,3945
-6,25000E-5	3,9062
-6,25000E-5	4,3945
-6,25000E-5	4,3945
-6,25000E-5	4,3945
-6,25000E-5	3,9062
-6,25000E-5	4,3945
-6,25000E-5	3,9062
-6,25000E-5	4,3945
-6,25000E-5	4,3945
-6,25000E-5	4,3945
-6,25000E-5	3,9062
-6,25000E-5	4,3945
-6,25000E-5	3,9062
-6,25000E-5	3,9062
-6,25000E-5	4,3945
-6,25000E-5	4,3945
-6,25000E-5	3,9062
-6,25000E-5	4,3945
-6,25000E-5	3,9062
-6,25000E-5	4,3945
-6,25000E-5	4,3945
-6,25000E-5	4,3945
-6,25000E-5	4,3945
000000	5,8593
000000	20,020
1,25000E-4	46,388
2,50000E-4	71,291
3,75000E-4	112,31
6,25000E-4	178,23
9,37500E-4	257,82
0,00131250	340,34
0,00162500	418,96
0,00187500	502,94
0,00218750	598,65
0,00250000	694,85
0,00287500	791,04
0,00318750	878,93
0,00350000	947,29
0,00375000	1000,5
0,00393750	1023,0
0,00406250	1023,0
0,00412500	1023,0
0,00418750	1023,0
0,00425000	1023,0
0,00425000	1023,0
0,00431250	1023,0
0,00437500	1023,0
0,00437500	1023,0
0,00431250	1023,0
0,00431250	1023,0
0,00431250	1023,0
0,00431250	1023,0
0,00425000	987,33
0,00412500	886,26
0,00406250	792,02
0,00387500	694,36
0,00375000	592,79
0,00350000	495,13
0,00331250	405,29
0,00306250	327,16
0,00275000	258,80
0,00250000	194,34
0,00212500	121,59
0,00181250	20,508
0,00143750	-15,626
0,00100000	-4,8832
5,62500E-4	-2,1528E-4
1,25000E-4	1,4647
-1,25000E-4	-11,719
-1,25000E-4	-37,111
-6,25000E-5	-20,509
6,25000E-5	-2,1528E-4
1,25000E-4	0,97638
1,87500E-4	1,9530
2,50000E-4	1,9530
1,87500E-4	2,9296
1,87500E-4	3,9062
1,25000E-4	4,3945
1,25000E-4	4,8827
1,25000E-4	5,3710
1,25000E-4	5,3710
1,25000E-4	5,3710
1,87500E-4	5,3710
1,87500E-4	5,3710
1,25000E-4	4,8827
1,25000E-4	5,3710
1,25000E-4	5,3710
1,25000E-4	4,3945
1,25000E-4	4,3945
1,25000E-4	3,9062
1,25000E-4	3,9062
1,25000E-4	3,4179
1,25000E-4	3,9062
1,25000E-4	3,9062
1,25000E-4	3,9062
1,25000E-4	4,3945
1,25000E-4	4,3945
1,25000E-4	4,8827
1,25000E-4	4,8827
1,25000E-4	4,8827
1,25000E-4	5,3710
1,25000E-4	5,8593
1,25000E-4	5,8593
1,25000E-4	5,8593
1,25000E-4	5,8593
1,25000E-4	5,3710
1,25000E-4	4,8827
1,25000E-4	4,3945
1,25000E-4	4,3945
1,25000E-4	4,3945
6,25000E-5	4,8827
6,25000E-5	4,8827
6,25000E-5	4,8827
6,25000E-5	5,3710
6,25000E-5	4,8827
6,25000E-5	5,3710
6,25000E-5	5,3710
6,25000E-5	5,8593
6,25000E-5	5,8593
6,25000E-5	6,3476
6,25000E-5	6,3476
6,25000E-5	5,8593
6,25000E-5	5,8593
6,25000E-5	6,3476
6,25000E-5	5,8593
6,25000E-5	6,3476
6,25000E-5	6,3476
6,25000E-5	6,3476
6,25000E-5	6,3476
6,25000E-5	6,3476
6,25000E-5	5,8593
6,25000E-5	5,8593
6,25000E-5	5,8593
6,25000E-5	5,8593
6,25000E-5	5,8593
6,25000E-5	5,8593
6,25000E-5	6,3476
6,25000E-5	6,3476
6,25000E-5	6,3476
6,25000E-5	6,3476
6,25000E-5	6,3476
6,25000E-5	6,3476
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,3476
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,3476
6,25000E-5	6,3476
6,25000E-5	6,3476
6,25000E-5	6,8359
6,25000E-5	6,3476
6,25000E-5	6,3476
6,25000E-5	6,8359
6,25000E-5	6,3476
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	7,3242
6,25000E-5	7,3242
6,25000E-5	7,3242
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	7,8125
6,25000E-5	7,3242
6,25000E-5	7,3242
6,25000E-5	7,3242
6,25000E-5	7,3242
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,3242
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,3242
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,3242
6,25000E-5	7,3242
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	7,8125
6,25000E-5	7,8125
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	7,8125
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	7,3242
6,25000E-5	7,3242
6,25000E-5	7,3242
6,25000E-5	7,3242
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	7,3242
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	7,3242
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,3476
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
6,25000E-5	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,8359
000000	6,3476
000000	6,3476
000000	6,8359
000000	6,3476
000000	6,3476
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,8359
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,8359
000000	6,3476
000000	6,3476
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,8359
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,8359
000000	6,3476
000000	6,8359
000000	6,3476
000000	6,3476
000000	6,8359
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,8359
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	5,8593
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
000000	5,8593
000000	6,3476
000000	5,8593
000000	6,3476
000000	6,3476
000000	6,3476
000000	6,3476
